measuring_date,0,Bateria (Volts),Humedad relativa (%),Humedad suelo mineral (m3/m3),Humedad suelo organico (m3/m3),Indice refraccion (VE),Lluvia Accu (mm),Lluvia Ins (mm),NaCl pavimento (%),Nivel agua pavimento (mm),Presion atmosferica (mb),Puerta Abierta Ins,Punto rocio (°C),Temperatura aire (°C),Temperatura pavimento (°C),Temperatura suelo (°C),Velocidad viento (Km/h),Viento direccion (°),Visibilidad (m),Carril1,Carril2,Volume_total
2018-12-04,0.0,12.87663,97.5239,0.2182225,0.277022,3.43307,0.6,0.0,0.1,0.245,1018.09,0.0,25.1622,31.26301,49.12,40.03078,15.2325,359.5876,10029.29,858.0,92.0,950.0
2018-12-05,0.0,13.00043,96.58749,0.2520696,0.3139462,3.717386,1.5,0.0,0.0,0.0,1019.8,100.0,24.40958,30.548,48.98,40.15494,11.84853,353.9494,10028.96,1067.0,95.0,1162.0
2018-12-06,0.0,13.41189,92.724,0.1752921,0.2301889,3.072455,127.2553,0.186,0.0,0.0,1021.115,100.0,23.18973,29.247,46.94,39.64938,14.526,111.1032,10021.43,1435.0,263.0,1698.0
2018-12-07,0.0,13.70233,92.5595,0.1742482,0.2290501,3.063686,-3.330669e-14,-5.551115e-17,0.0,0.0,1022.573,0.0,22.95758,29.477,49.66,42.40307,14.61602,126.7659,10022.69,1310.0,297.0,1607.0
2018-12-08,0.0,13.56295,95.43549,0.1709892,0.2254948,3.03631,-3.330669e-14,-5.551115e-17,0.0,0.0,1018.147,0.0,23.54349,30.006,50.38,44.42827,8.217018,351.4938,10027.53,1110.0,121.0,1231.0
2018-12-09,0.0,12.9683,98.03102,0.5359984,0.6236865,6.102387,22.03201,0.162,0.1,8.707,1021.478,0.0,23.57592,30.152,49.55,42.22343,15.7398,356.5605,10026.78,1130.0,113.0,1243.0
2018-12-10,0.0,11.87508,96.2375,0.3829618,0.4567376,4.81688,1.62,-5.551115e-17,0.1,5.774,1027.0,0.0,20.82599,22.372,23.55,22.27644,12.83791,359.5617,9975.974,1124.0,168.0,1292.0
2018-12-11,0.0,13.84424,96.5228,0.4390268,0.5178994,5.287826,2.43,0.162,0.1,3.355,1027.986,0.0,19.27066,21.287,27.72,24.70017,12.24902,357.1254,9988.847,1218.0,174.0,1392.0
2018-12-12,0.0,13.35081,96.72399,0.2894237,0.354696,4.03116,0.486,-5.551115e-17,0.0,0.0,1023.825,0.0,18.20641,25.3635,44.19,36.24037,12.12752,332.1444,10010.68,1118.0,149.0,1267.0
2018-12-13,0.0,13.20982,96.10598,0.2651488,0.3282143,3.827251,-3.330669e-14,-5.551115e-17,0.0,0.0,1015.656,0.0,23.02199,29.784,47.73,40.03333,11.09253,324.7911,10024.65,944.0,70.0,1014.0
2018-12-14,0.0,12.54026,95.3175,0.3776491,0.450942,4.772254,2.754,-5.551115e-17,2.0,10.0,1024.043,0.0,22.93336,26.191,31.75,27.37798,17.181,359.9079,10003.92,1209.0,92.0,1301.0
2018-12-15,0.0,12.14219,92.75251,0.2801974,0.344631,3.95366,-3.330669e-14,-5.551115e-17,0.1,1.553,1026.383,0.0,18.02901,22.6895,28.25,24.13808,6.97504,358.0604,9987.584,1232.0,113.0,1345.0
2018-12-16,0.0,12.31419,91.1325,0.265224,0.3282964,3.827882,-3.330669e-14,-5.551115e-17,0.0,0.0,1027.201,0.0,17.81866,23.8745,34.85,27.96562,6.120331,352.2035,10004.89,1181.0,55.0,1236.0
2018-12-17,0.0,13.18597,92.863,0.2638445,0.3267914,3.816294,-2.819966e-14,-5.551115e-17,0.1,0.059,1025.371,0.0,19.18946,23.312,30.69,26.49797,5.540718,338.5403,10000.29,1190.0,125.0,1315.0
2018-12-18,0.0,12.3442,95.25251,0.2527147,0.3146499,3.722804,-3.269607e-14,-5.551115e-17,0.0,0.0,1021.215,0.0,20.06816,25.49316,42.67,35.41621,8.806533,358.6003,10010.41,2062.0,305.0,2367.0
2018-12-19,0.0,12.66255,96.90901,0.2415971,0.3025216,3.629416,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.442,0.0,22.12944,29.3285,44.86,39.22801,7.941013,359.4696,10022.72,4008.0,914.0,4922.0
2018-12-20,0.0,12.78971,95.6665,0.2698211,0.3333114,3.866498,1.782,-5.551115e-17,0.1,0.276,1020.529,0.0,22.95441,28.3765,40.69,33.23672,18.63449,352.7968,10013.77,4326.0,824.0,5150.0
2018-12-21,0.0,12.80175,92.96101,0.2373808,0.297922,3.593999,0.162,-5.551115e-17,0.0,0.0,1024.338,0.0,17.93884,25.988,43.45,36.72551,9.075899,359.4568,10013.01,4409.0,944.0,5353.0
2018-12-22,0.0,12.96839,92.5315,0.2126277,0.2709187,3.386074,-3.330669e-14,-5.551115e-17,0.0,0.0,1021.6,0.0,15.37624,24.5505,43.53,36.94944,14.4945,346.1699,10005.29,3992.0,801.0,4793.0
2018-12-23,0.0,12.86102,93.28151,0.1968789,0.2537381,3.253783,0.324,-5.551115e-17,0.1,0.121,1021.732,0.0,19.8486,25.846,44.46,37.31351,11.48851,358.5504,10009.14,3051.0,343.0,3394.0
2018-12-24,0.0,12.81048,93.99551,0.1950617,0.2517557,3.238519,-3.330669e-14,-5.551115e-17,0.0,0.0,1022.634,0.0,19.8951,26.0685,45.75,39.07543,12.62911,344.4451,10011.06,2797.0,300.0,3097.0
2018-12-25,0.0,12.61791,91.813,0.1913522,0.2477089,3.207359,-3.269607e-14,-5.551115e-17,0.1,0.771,1019.513,0.0,21.20737,24.5515,39.54,33.68063,10.50302,326.6165,10006.53,990.0,29.0,1019.0
2018-12-26,0.0,14.62272,91.32651,0.1906053,0.2468942,3.201085,0.324,-5.551115e-17,0.0,0.0,1016.662,100.0,21.56069,28.558,46.26,41.83644,14.8995,124.1329,10022.2,2208.0,195.0,2403.0
2018-12-27,0.0,14.38533,95.37302,0.1867497,0.2426881,3.168699,-3.330669e-14,-5.551115e-17,0.0,0.0,1011.729,0.0,22.60026,30.2805,49.0,44.65198,8.927997,295.4374,10029.83,1812.0,179.0,1991.0
2018-12-28,0.0,14.00083,95.17052,0.1840028,0.2396914,3.145625,0.162,-5.551115e-17,0.0,0.0,1013.748,0.0,22.90535,29.704,47.33,42.0347,6.647434,358.4003,10028.66,2716.0,356.0,3072.0
2018-12-29,0.0,14.03034,95.4865,0.1835759,0.2392257,3.142039,0.162,-5.551115e-17,0.0,0.0,1016.727,0.0,23.4457,29.2415,48.02,43.51031,7.410015,359.4203,10030.22,1722.0,159.0,1881.0
2018-12-30,0.0,13.82878,95.84949,0.1807942,0.2361912,3.118672,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.212,0.0,23.10254,29.677,49.9,44.04644,9.540009,359.9329,10030.56,932.0,27.0,959.0
2018-12-31,0.0,13.87939,97.68951,0.1791238,0.2343689,3.10464,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.897,0.0,22.9757,28.9375,45.01,38.87255,9.638107,353.065,10025.3,451.0,35.0,486.0
2019-01-01,0.0,13.60801,93.94901,0.3173786,0.3851922,4.265981,4.212,0.162,0.1,0.392,1015.17,0.0,22.76313,30.122,47.63,39.87996,15.7362,328.9848,10027.13,496.0,17.0,513.0
2019-01-02,0.0,13.44794,94.29951,0.2759008,0.3399438,3.917568,0.162,-5.551115e-17,0.1,0.055,1016.747,0.0,22.90483,28.013,42.67,33.69152,18.10798,314.2384,10017.51,1574.0,65.0,1639.0
2019-01-03,0.0,13.31536,95.35899,0.235393,0.2957535,3.577302,0.324,-5.551115e-17,0.0,0.0,1015.443,0.0,23.17842,29.5975,48.3,37.92286,10.62002,355.705,10024.68,1408.0,91.0,1499.0
2019-01-04,0.0,13.06123,94.13,0.2205308,0.2795402,3.45246,3.726,-5.551115e-17,0.0,0.0,1018.803,0.0,23.00046,28.1455,41.83,32.05624,9.801023,358.8981,10018.55,1101.0,276.0,1377.0
2019-01-05,0.0,13.02104,96.25652,0.3341644,0.4035042,4.406982,1.782,-5.551115e-17,0.1,0.249,1020.73,0.0,23.74122,27.046,38.38,30.63101,11.79002,354.6354,10013.07,1176.0,86.0,1262.0
2019-01-06,0.0,12.89434,93.17001,0.2808372,0.345329,3.959033,0.162,-5.551115e-17,0.1,0.108,1021.685,0.0,21.96338,27.731,44.54,35.51722,10.49222,357.145,10017.93,1020.0,37.0,1057.0
2019-01-07,0.0,12.82273,95.545,0.2597352,0.3223086,3.781776,-3.330669e-14,-5.551115e-17,0.0,0.0,1020.167,0.0,21.52108,28.8365,49.2,37.56795,13.46851,345.7726,10018.42,950.0,160.0,1110.0
2019-01-08,0.0,13.03655,93.29301,0.2370556,0.2975673,3.591268,-3.297362e-14,-5.551115e-17,0.1,0.106,1022.3,0.0,21.59823,28.892,49.32,38.06194,11.8305,357.6207,10021.42,833.0,73.0,906.0
2019-01-09,0.0,12.17786,96.75801,0.3870413,0.461188,4.851148,5.994002,0.162,0.1,0.255,1023.574,0.0,21.69795,22.3135,24.98,23.46891,12.74341,358.6707,9980.777,1103.0,82.0,1185.0
2019-01-10,0.0,13.06024,96.78481,0.3088294,0.3758659,4.194168,0.648,-5.551115e-17,0.1,0.14,1024.589,0.0,20.54766,23.776,33.63,26.92768,7.193718,359.0571,10001.16,1053.0,246.0,1299.0
2019-01-11,0.0,13.43689,98.85399,0.2887005,0.3539071,4.025084,-2.009504e-14,-5.551115e-17,0.0,0.0,1021.209,0.0,20.14203,26.03251,45.57,34.19064,11.6106,348.8755,10011.65,793.0,87.0,880.0
2019-01-12,0.0,13.49164,96.04152,0.2713029,0.3349279,3.878945,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.544,0.0,21.04251,28.828,48.47,35.15212,6.219923,359.6169,10023.71,726.0,66.0,792.0
2019-01-13,0.0,13.54465,95.23101,0.2586013,0.3210716,3.772252,0.162,-5.551115e-17,0.06,0.053,1022.258,0.0,21.63912,28.7375,50.07,35.57767,11.6391,358.567,10025.63,555.0,49.0,604.0
2019-01-14,0.0,13.15279,96.24,0.2461167,0.3074521,3.667381,0.324,-5.551115e-17,0.1,0.158,1024.25,0.0,21.11337,26.8585,46.63,35.72471,9.363895,358.4518,10018.02,875.0,82.0,957.0
2019-01-15,0.0,12.94522,95.96555,0.2846468,0.3494849,3.991034,0.486,-5.551115e-17,0.1,0.267,1023.34,0.0,21.46679,25.4855,32.92,27.82792,11.33551,353.9659,10004.46,867.0,54.0,921.0
2019-01-16,0.0,12.90478,91.4975,0.2606744,0.3233332,3.789666,-1.038059e-14,-5.551115e-17,0.0,0.0,1023.476,0.0,20.8325,26.68125,46.4,35.62992,11.80627,185.0242,10014.6,915.0,466.0,1381.0
2019-01-17,0.0,13.27364,96.39751,0.2370154,0.2975235,3.59093,0.486,-5.551115e-17,0.0,0.0,1022.422,0.0,20.38036,27.949,46.02,34.52904,12.5445,133.0611,10016.3,1006.0,132.0,1138.0
2019-01-18,0.0,13.22241,95.342,0.2250692,0.2844912,3.490582,-3.330669e-14,-5.551115e-17,0.0,0.0,1020.416,0.0,20.71503,28.04,48.58,37.02226,13.46851,348.7025,10018.0,972.0,189.0,1161.0
2019-01-19,0.0,13.49047,96.715,0.2173486,0.2760687,3.425729,-3.330669e-14,-5.551115e-17,0.0,0.0,1020.601,0.0,21.5131,30.0715,50.0,38.63596,13.13491,359.6396,10028.89,790.0,60.0,850.0
2019-01-20,0.0,13.42995,93.71501,0.301571,0.3679476,4.133197,2.754,-5.551115e-17,0.1,0.243,1027.456,0.0,21.68034,24.445,43.86,30.77823,13.014,354.8208,10010.23,759.0,51.0,810.0
2019-01-21,0.0,13.1052,94.87051,0.2419487,0.3029052,3.63237,0.162,-5.551115e-17,0.0,0.0,1025.39,0.0,16.84014,24.3625,44.22,32.97368,8.98081,330.229,10008.17,854.0,78.0,932.0
2019-01-22,0.0,14.11197,89.6635,0.2215247,0.2806244,3.460809,0.486,-5.551115e-17,0.0,0.0,1019.781,0.0,19.05493,27.3065,47.48,36.21616,10.5975,172.0899,10020.34,683.0,87.0,770.0
2019-01-23,0.0,14.29082,95.62151,0.2188867,0.2777466,3.438649,0.162,-5.551115e-17,0.1,0.131,1018.515,0.0,21.6163,30.87501,51.0,39.87561,18.96298,359.1334,10032.08,908.0,95.0,1003.0
2019-01-24,0.0,12.75193,94.23449,0.2417144,0.3026496,3.630402,0.648,-5.551115e-17,0.17,0.366,1020.496,0.0,21.31236,23.7745,29.96,26.15113,8.80441,359.0754,9996.015,1114.0,108.0,1222.0
2019-01-25,0.0,12.43707,96.37349,0.3257657,0.3943418,4.336432,1.944,-5.551115e-17,0.1,8.439,1022.256,0.0,20.47152,23.675,30.85,26.47746,8.433916,359.1448,9995.631,1034.0,92.0,1126.0
2019-01-26,0.0,12.65323,96.75001,0.2836282,0.3483737,3.982478,0.162,-5.551115e-17,0.1,0.987,1018.919,0.0,20.88287,26.752,42.24,30.849,7.057818,357.7097,10012.55,754.0,86.0,840.0
2019-01-27,0.0,13.03223,98.2775,0.3442578,0.4145151,4.491766,4.536,-5.551115e-17,0.1,0.221,1019.517,0.0,21.94485,24.131,28.94,24.97188,14.7645,350.1742,9992.868,695.0,44.0,739.0
2019-01-28,0.0,13.11021,91.4385,0.2960343,0.3619076,4.086689,0.162,-5.551115e-17,0.1,0.07555556,1019.426,0.0,18.48706,25.762,47.03,33.92721,12.28502,167.1965,10010.69,1013.0,174.0,1187.0
2019-01-29,0.0,13.55534,95.1175,0.2722622,0.3359744,3.887004,-3.258505e-14,-5.551115e-17,0.0,0.0,1019.12,0.0,18.72797,26.3,47.47,34.51892,9.907815,359.4572,10015.87,189.0,32.0,221.0
2019-01-30,0.0,13.88492,94.80108,0.2527,0.3146339,3.722682,0.162,-5.551115e-17,0.0,0.0,1019.599,0.0,19.15272,27.2625,49.71,35.98302,12.26792,356.5611,10018.84,0.0,0.0,0.0
2019-01-31,0.0,13.80043,94.533,0.2329482,0.2930865,3.556766,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.085,0.0,20.90424,28.1885,50.38,37.94959,7.632037,354.8932,10025.24,362.0,25.0,387.0
2019-02-01,0.0,14.19093,95.43953,0.2233884,0.2826576,3.476464,-3.330669e-14,-5.551115e-17,0.0,0.0,1017.656,0.0,22.27757,29.14,46.23,34.4876,7.40402,359.0164,10026.24,1051.0,127.0,1178.0
2019-02-02,0.0,13.49872,95.69399,0.2183748,0.2771882,3.43435,0.162,-5.551115e-17,0.09000001,0.1,1018.281,0.0,22.64494,29.358,49.42,37.60503,10.35902,359.5793,10026.97,780.0,89.0,869.0
2019-02-03,0.0,13.91896,96.79449,0.2148984,0.2733958,3.405148,0.162,-5.551115e-17,0.0,0.0,1016.07,0.0,22.54865,30.028,51.85,40.13663,11.17801,349.9852,10030.85,435.0,35.0,470.0
2019-02-04,0.0,13.60649,95.284,0.211424,0.2696055,3.375962,0.324,-5.551115e-17,0.0,0.0,1014.83,0.0,22.82269,31.1805,49.71,38.82179,7.836013,349.3992,10033.59,753.0,54.0,807.0
2019-02-05,0.0,14.20244,94.51501,0.2074574,0.2652783,3.342643,0.324,-5.551115e-17,0.0,0.0,1016.409,0.0,23.54637,29.775,46.75,35.15184,8.244314,358.4742,10028.58,718.0,79.0,797.0
2019-02-06,0.0,14.22875,92.726,0.2050668,0.2626703,3.322562,0.972,-5.551115e-17,0.0,0.0,1015.214,0.0,21.59102,31.3655,54.0,41.48392,14.889,137.6969,10030.62,646.0,73.0,719.0
2019-02-07,0.0,13.82708,91.65152,0.2003119,0.2574832,3.28262,0.162,-5.551115e-17,0.0,0.0,1014.759,0.0,21.91765,30.988,53.51,40.84223,13.61251,304.8845,10030.63,790.0,260.0,1050.0
2019-02-08,0.0,14.19029,89.19151,0.2070033,0.2647829,3.338828,-3.330669e-14,-5.551115e-17,0.0,0.0,1022.255,0.0,22.54357,30.661,54.89,41.42643,12.71132,358.7746,10030.49,879.0,89.0,968.0
2019-02-09,0.0,14.05044,95.08301,0.3362598,0.4057899,4.424582,9.396002,-5.551115e-17,0.1,0.203,1022.271,0.0,22.57687,29.574,52.88,39.44712,15.56102,329.8646,10030.22,669.0,49.0,718.0
2019-02-10,0.0,14.00857,97.21999,0.2965466,0.3624665,4.090992,0.972,-5.551115e-17,0.1,0.12,1020.815,0.0,21.73703,28.334,46.88,34.0351,8.067611,359.0618,10025.73,690.0,42.0,732.0
2019-02-11,0.0,14.10875,97.5815,0.3225372,0.3908199,4.309314,3.24,-5.551115e-17,0.1,0.132,1016.779,0.0,22.00818,30.1915,54.44,38.7297,12.18602,357.5851,10029.41,956.0,153.0,1109.0
2019-02-12,0.0,13.7304,94.305,0.2591739,0.3216963,3.777062,-3.269607e-14,-5.551115e-17,0.01,0.01,1019.604,0.0,22.2775,31.991,55.21999,38.8062,16.52399,352.7207,10033.54,377.0,728.0,1105.0
2019-02-13,0.0,12.7834,96.94549,0.3997372,0.475038,4.957793,11.664,0.162,1.0,2.044,1023.133,0.0,22.21674,23.76053,28.37,24.81074,14.05801,354.6305,9993.079,931.0,218.0,1149.0
2019-02-14,0.0,12.74498,96.94102,0.3130305,0.3804488,4.229456,-3.330669e-14,-5.551115e-17,0.1,0.088,1020.436,0.0,20.7646,26.9545,47.55,34.56301,11.83831,354.5725,10015.63,1015.0,87.0,1102.0
2019-02-15,0.0,13.48934,95.98049,0.2815823,0.3461418,3.965292,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.661,0.0,21.9475,29.788,51.87,36.2683,9.434111,334.8636,10026.03,918.0,89.0,1007.0
2019-02-16,0.0,14.81145,95.96349,0.2626683,0.3255083,3.806414,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.958,0.0,23.76471,32.2225,55.38,38.90542,6.764434,323.408,10035.62,601.0,33.0,634.0
2019-02-17,0.0,14.26336,95.55952,0.2459476,0.3072676,3.665961,-3.330669e-14,-5.551115e-17,0.0,0.0,1009.714,0.0,24.43683,34.731,57.72999,41.24625,7.848917,355.5596,10040.25,634.0,27.0,661.0
2019-02-18,0.0,13.96677,92.336,0.2267906,0.2863691,3.505042,-3.258505e-14,-5.551115e-17,0.0,0.0,1015.494,100.0,23.19913,30.1455,52.92,37.71216,10.38391,359.3336,10029.37,777.0,100.0,877.0
2019-02-19,0.0,13.27822,92.80387,0.2158919,0.2744795,3.413492,-3.269607e-14,-5.551115e-17,0.0,0.0,1017.017,0.0,23.23667,29.164,49.03001,36.92463,10.602,327.174,10024.0,673.0,54.0,727.0
2019-02-20,0.0,14.60441,94.84749,0.211657,0.2698596,3.377919,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.044,0.0,23.88984,32.43501,56.24,41.72243,9.01801,344.7672,10033.87,851.0,61.0,912.0
2019-02-21,0.0,14.1555,93.48799,0.2062537,0.2639652,3.332532,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.548,0.0,23.17296,29.725,51.28001,38.02979,10.48054,354.0946,10029.7,1033.0,101.0,1134.0
2019-02-22,0.0,13.97748,95.42552,0.2050091,0.2626075,3.322077,0.162,-5.551115e-17,0.0,0.0,1013.784,0.0,24.43953,33.157,56.44,42.62907,8.801711,358.605,10036.31,1133.0,241.0,1374.0
2019-02-23,0.0,14.08483,89.30351,0.1995527,0.256655,3.276243,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.59,0.0,24.42881,33.573,58.08,43.41311,10.08449,324.7473,10037.68,627.0,103.0,730.0
2019-02-24,0.0,14.11013,93.055,0.1966259,0.2534621,3.251659,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.718,0.0,23.93609,32.7645,58.99001,43.43737,14.01301,359.5007,10037.37,437.0,34.0,471.0
2019-02-25,0.0,14.11039,95.21401,0.2639217,0.3268757,3.816943,5.994002,-5.551115e-17,0.1,0.394,1020.769,0.0,23.6722,31.3145,55.29,41.00448,10.6065,355.1098,10031.79,821.0,75.0,896.0
2019-02-26,0.0,13.94208,97.009,0.41605,0.4928338,5.09482,19.278,-5.551115e-17,0.1,1.06,1019.497,0.0,23.47543,31.13889,54.96,38.40049,17.10448,342.42,10028.43,731.0,105.0,836.0
2019-02-27,0.0,13.98717,89.30849,0.2683453,0.3317015,3.854102,-3.330669e-14,-5.551115e-17,0.0,0.0,1018.129,0.0,21.86895,31.1985,55.92,38.88955,14.66101,355.7198,10029.29,826.0,100.0,926.0
2019-02-28,0.0,13.86163,93.26851,0.2418662,0.3028151,3.631676,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.531,0.0,21.90965,31.822,57.79,40.2557,11.871,357.164,10030.83,895.0,74.0,969.0
2019-03-01,0.0,13.90935,94.0965,0.2205457,0.2795565,3.452585,-3.330669e-14,-5.551115e-17,0.04,0.021,1017.08,0.0,23.5354,32.519,58.23,40.98412,8.846107,355.18,10035.75,913.0,53.0,966.0
2019-03-02,0.0,14.2424,94.325,0.2124702,0.2707469,3.384751,-3.330669e-14,-5.551115e-17,0.0,0.0,1017.228,0.0,23.14131,32.8575,58.95,42.40083,10.86602,349.3742,10033.95,639.0,64.0,703.0
2019-03-03,0.0,14.00531,93.25101,0.2061998,0.2639063,3.332079,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.986,0.0,22.62095,32.554,58.85,42.14627,9.729012,350.8291,10034.86,494.0,26.0,520.0
2019-03-04,0.0,13.73581,92.58302,0.2012203,0.2584742,3.290251,-3.330669e-14,-5.551115e-17,0.0,0.0,1017.125,0.0,23.53919,31.75,57.31001,38.99209,13.6845,358.4321,10032.69,793.0,82.0,875.0
2019-03-05,0.0,12.72592,94.98789,0.3113586,0.378625,4.215413,1.134,-5.551115e-17,0.1,1.68,1022.544,0.0,23.44124,25.345,31.34,26.87021,10.63561,358.7685,10000.29,760.0,47.0,807.0
2019-03-06,0.0,12.72343,95.59448,0.3588081,0.4303881,4.613989,3.24,-5.551115e-17,1.0,7.641,1024.454,0.0,19.46855,20.9595,26.41,22.73987,12.58203,353.0017,9982.219,826.0,143.0,969.0
2019-03-07,0.0,12.93135,96.08952,0.291949,0.3574509,4.052372,0.162,-5.551115e-17,0.8200001,0.484,1022.488,0.0,21.58538,28.79551,44.47,32.19904,9.896999,357.5324,10017.9,924.0,106.0,1030.0
2019-03-08,0.0,12.70592,96.29752,0.2757815,0.3398136,3.916565,0.324,-5.551115e-17,0.0,0.0,1017.485,0.0,22.50009,31.8055,52.2,36.70418,15.52499,331.6456,10029.49,717.0,86.0,803.0
2019-03-09,0.0,13.2054,88.32151,0.2586183,0.3210901,3.772394,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.94,0.0,22.29043,33.2435,58.85,40.02879,15.084,180.1669,10034.38,567.0,107.0,674.0
2019-03-10,0.0,14.29453,84.06901,0.234915,0.295232,3.573287,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.366,0.0,22.33665,33.4925,60.04,40.81693,14.55751,136.2797,10039.06,454.0,75.0,529.0
2019-03-11,0.0,14.09204,87.833,0.2169764,0.2756626,3.422602,-3.330669e-14,-5.551115e-17,0.0,0.0,1017.101,0.0,23.37101,32.735,56.7,39.09119,18.117,120.3534,10032.45,729.0,123.0,852.0
2019-03-12,0.0,14.15654,86.62199,0.2055771,0.263227,3.326848,-3.241851e-14,-5.551115e-17,0.0,0.0,1068.321,0.0,23.2186,32.625,57.47001,39.39747,19.45349,114.6262,10032.87,634.0,69.0,703.0
2019-03-13,0.0,14.19937,85.847,0.1989037,0.255947,3.270792,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.229,0.0,22.00723,33.703,59.39,40.60359,14.7825,168.6759,10036.68,756.0,112.0,868.0
2019-03-14,0.0,14.38431,85.95151,0.1942812,0.2509043,3.231963,-3.330669e-14,-5.551115e-17,0.0,0.0,1011.333,0.0,24.01184,34.1795,60.54,41.38362,11.70901,348.5035,10040.08,755.0,86.0,841.0
2019-03-15,0.0,13.96925,90.83501,0.1911582,0.2474973,3.205729,0.162,-5.551115e-17,0.1,0.179,1018.689,0.0,23.26703,33.1565,59.80001,39.48231,12.21631,350.7345,10037.47,940.0,71.0,1011.0
2019-03-16,0.0,12.90742,95.361,0.2023675,0.2597256,3.299887,0.972,-5.551115e-17,0.32,7.401,1021.408,0.0,23.19158,24.4965,34.21,26.02666,17.86949,353.7446,10000.19,779.0,37.0,816.0
2019-03-17,0.0,12.33506,95.25651,0.2091564,0.2671317,3.356915,0.81,-5.551115e-17,0.1,9.924,1021.246,0.0,20.42276,23.839,30.93,24.99953,13.52671,321.6162,9996.495,431.0,45.0,476.0
2019-03-18,0.0,12.65341,95.15253,0.2918923,0.3573892,4.051897,3.24,-5.551115e-17,0.1,7.816,1020.647,0.0,20.49752,23.742,34.93,25.82802,13.095,304.2248,9999.008,903.0,78.0,981.0
2019-03-19,0.0,12.70193,97.323,0.3368202,0.4064013,4.429291,3.24,-5.551115e-17,0.1,0.264,1019.792,0.0,21.32182,22.3915,28.31,23.82775,17.19,280.7579,9988.167,596.0,59.0,655.0
2019-03-20,0.0,12.67942,97.69249,0.3850192,0.458982,4.834163,5.994002,-5.551115e-17,0.1,1.108,1020.212,0.0,22.7109,25.986,37.15,30.42766,8.388021,359.416,10015.32,704.0,101.0,805.0
2019-03-21,0.0,14.08097,97.705,0.2919041,0.3574019,4.051995,-2.942091e-14,-5.551115e-17,0.0,0.0,1021.417,0.0,22.44083,25.919,41.69,30.27238,14.46753,359.1343,10013.83,677.0,53.0,730.0
2019-03-22,0.0,13.59649,95.67503,0.2781484,0.3423957,3.936448,-3.330669e-14,-5.551115e-17,0.0,0.0,1021.547,0.0,20.72034,28.1425,50.78001,33.2822,11.49962,340.8871,10024.3,782.0,66.0,848.0
2019-03-23,0.0,13.7351,95.37749,0.2660227,0.3291677,3.834591,-3.330669e-14,-5.551115e-17,0.0,0.0,1020.034,0.0,22.61656,31.0705,57.35,36.26051,10.34371,358.1625,10031.36,727.0,42.0,769.0
2019-03-24,0.0,14.134,96.03451,0.2525209,0.3144384,3.721176,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.695,0.0,21.61923,32.25451,58.57001,37.07784,11.75854,353.2518,10034.13,509.0,59.0,568.0
2019-03-25,0.0,14.20512,94.304,0.2366631,0.2971391,3.587971,-3.330669e-14,-5.551115e-17,0.0,0.0,1018.142,0.0,23.13194,32.1115,59.79,37.49552,9.311704,359.2692,10035.65,816.0,88.0,904.0
2019-03-26,0.0,13.70278,94.96649,0.2250805,0.2845035,3.490676,-3.230749e-14,-5.551115e-17,0.0,0.0,1020.9,0.0,22.92737,29.231,52.97,33.35055,13.40311,359.5609,10026.11,711.0,74.0,785.0
2019-03-27,0.0,13.42915,93.6095,0.2294373,0.2892563,3.527274,0.81,-5.551115e-17,0.1,0.171,1022.234,0.0,22.06713,28.754,50.84,33.49002,15.13349,358.9201,10024.28,777.0,60.0,837.0
2019-03-28,0.0,13.76074,93.73551,0.2176578,0.276406,3.428326,-3.330669e-14,-5.551115e-17,0.0,0.0,1022.856,0.0,20.81321,29.252,55.98,32.95035,10.701,359.3741,10030.8,835.0,78.0,913.0
2019-03-29,0.0,13.55564,91.98049,0.2085997,0.2665244,3.352238,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.354,0.0,21.25164,30.886,58.29,34.97134,10.37192,358.2644,10029.02,803.0,75.0,878.0
2019-03-30,0.0,13.72597,95.13252,0.2012821,0.2585415,3.29077,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.889,0.0,22.165,33.3575,60.14,36.59598,9.913499,349.4684,10034.82,665.0,45.0,710.0
2019-03-31,0.0,13.93656,88.085,0.1957421,0.252498,3.244235,-3.330669e-14,-5.551115e-17,0.0,0.0,1018.101,0.0,22.14427,31.865,57.84,35.78933,11.71801,355.1653,10034.23,518.0,22.0,540.0
